order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"2228","1115","2026-01-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","95598.74","95598.74","SunAfrica Airways","Airline","South Africa","Africa"
"2229","1115","2026-01-29","19","AeroPower Distribution Panel","Electrical Systems","40","7","31410.56","219873.92","SunAfrica Airways","Airline","South Africa","Africa"
"2430","1228","2025-09-14","19","AeroPower Distribution Panel","Electrical Systems","40","4","32088.34","128353.36","SunAfrica Airways","Airline","South Africa","Africa"
"2431","1228","2025-09-14","4","AeroSense Air Data Computer","Avionics Systems","40","2","37611.30","75222.60","SunAfrica Airways","Airline","South Africa","Africa"
"2432","1228","2025-09-14","2","SkyLink Communication Control Unit","Avionics Systems","50","3","61524.27","184572.81","SunAfrica Airways","Airline","South Africa","Africa"
"2494","1259","2026-07-18","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","43196.85","129590.55","SunAfrica Airways","Airline","South Africa","Africa"
"2515","1271","2025-02-27","2","SkyLink Communication Control Unit","Avionics Systems","50","2","63301.26","126602.52","SunAfrica Airways","Airline","South Africa","Africa"
"2551","1291","2026-09-28","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","72589.85","145179.70","SunAfrica Airways","Airline","South Africa","Africa"
"2552","1291","2026-09-28","21","SkyWire Electrical Harness System","Electrical Systems","25","10","15027.36","150273.60","SunAfrica Airways","Airline","South Africa","Africa"
"2617","1327","2025-01-16","30","NexaSound Cabin Communication Panel","Cabin Systems","30","24","14561.99","349487.76","SunAfrica Airways","Airline","South Africa","Africa"
"2618","1327","2025-01-16","26","AeroCabin LED Lighting System","Cabin Systems","20","19","6190.84","117625.96","SunAfrica Airways","Airline","South Africa","Africa"
"2705","1370","2025-12-29","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","69601.56","139203.12","SunAfrica Airways","Airline","South Africa","Africa"
"2706","1370","2025-12-29","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","29273.71","146368.55","SunAfrica Airways","Airline","South Africa","Africa"
"2707","1370","2025-12-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","96659.42","289978.26","SunAfrica Airways","Airline","South Africa","Africa"
"2724","1381","2026-05-06","24","PowerLink Generator Control Unit","Electrical Systems","50","4","45439.31","181757.24","SunAfrica Airways","Airline","South Africa","Africa"
"2729","1384","2026-02-28","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","36909.83","184549.15","SunAfrica Airways","Airline","South Africa","Africa"
"2730","1384","2026-02-28","13","TurbineCore Compressor Blade Set","Engine Components","90","3","149243.32","447729.96","SunAfrica Airways","Airline","South Africa","Africa"
"2731","1384","2026-02-28","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","29660.06","59320.12","SunAfrica Airways","Airline","South Africa","Africa"
"2877","1466","2026-06-09","21","SkyWire Electrical Harness System","Electrical Systems","25","8","15344.73","122757.84","SunAfrica Airways","Airline","South Africa","Africa"
"2878","1466","2026-06-09","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","3","9672.24","29016.72","SunAfrica Airways","Airline","South Africa","Africa"
"2879","1466","2026-06-09","9","SkyFrame Structural Support Panel","Aircraft Components","40","5","23979.41","119897.05","SunAfrica Airways","Airline","South Africa","Africa"
"2951","1500","2026-12-10","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","30","4840.72","145221.60","SunAfrica Airways","Airline","South Africa","Africa"
"3009","1528","2025-08-27","24","PowerLink Generator Control Unit","Electrical Systems","50","2","46228.47","92456.94","SunAfrica Airways","Airline","South Africa","Africa"
"3010","1528","2025-08-27","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","18440.51","92202.55","SunAfrica Airways","Airline","South Africa","Africa"
"3011","1528","2025-08-27","2","SkyLink Communication Control Unit","Avionics Systems","50","1","62516.37","62516.37","SunAfrica Airways","Airline","South Africa","Africa"
"3075","1560","2026-11-25","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","96735.03","290205.09","SunAfrica Airways","Airline","South Africa","Africa"
"3076","1560","2026-11-25","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","1","42562.18","42562.18","SunAfrica Airways","Airline","South Africa","Africa"
"3077","1560","2026-11-25","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","23729.31","23729.31","SunAfrica Airways","Airline","South Africa","Africa"
"3185","1615","2026-12-11","4","AeroSense Air Data Computer","Avionics Systems","40","2","38796.02","77592.04","SunAfrica Airways","Airline","South Africa","Africa"
"3186","1615","2026-12-11","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","3","18899.81","56699.43","SunAfrica Airways","Airline","South Africa","Africa"
"3187","1615","2026-12-11","1","AeroNav Flight Management Unit","Avionics Systems","60","1","85275.95","85275.95","SunAfrica Airways","Airline","South Africa","Africa"
"3240","1642","2026-10-17","19","AeroPower Distribution Panel","Electrical Systems","40","5","32621.90","163109.50","SunAfrica Airways","Airline","South Africa","Africa"
"8","4","2025-01-04","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","97114.21","97114.21","Atlas Horizon Air","Airline","Morocco","Africa"
"9","4","2025-01-04","4","AeroSense Air Data Computer","Avionics Systems","40","1","36987.79","36987.79","Atlas Horizon Air","Airline","Morocco","Africa"
"10","4","2025-01-04","19","AeroPower Distribution Panel","Electrical Systems","40","7","31227.15","218590.05","Atlas Horizon Air","Airline","Morocco","Africa"
"26","13","2026-03-10","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","71628.41","143256.82","Atlas Horizon Air","Airline","Morocco","Africa"
"83","42","2025-11-20","19","AeroPower Distribution Panel","Electrical Systems","40","10","31553.09","315530.90","Atlas Horizon Air","Airline","Morocco","Africa"
"84","42","2025-11-20","4","AeroSense Air Data Computer","Avionics Systems","40","1","37878.64","37878.64","Atlas Horizon Air","Airline","Morocco","Africa"
"94","48","2025-04-17","28","FlightPanel Interior Control Module","Cabin Systems","25","8","7632.14","61057.12","Atlas Horizon Air","Airline","Morocco","Africa"
"95","48","2025-04-17","9","SkyFrame Structural Support Panel","Aircraft Components","40","5","24020.22","120101.10","Atlas Horizon Air","Airline","Morocco","Africa"
"96","48","2025-04-17","26","AeroCabin LED Lighting System","Cabin Systems","20","27","6311.21","170402.67","Atlas Horizon Air","Airline","Morocco","Africa"
"151","75","2025-03-13","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","68088.86","136177.72","Atlas Horizon Air","Airline","Morocco","Africa"
"152","75","2025-03-13","3","Horizon Weather Radar Module","Avionics Systems","45","3","47604.65","142813.95","Atlas Horizon Air","Airline","Morocco","Africa"
"241","120","2025-06-17","2","SkyLink Communication Control Unit","Avionics Systems","50","2","60241.54","120483.08","Atlas Horizon Air","Airline","Morocco","Africa"
"242","120","2025-06-17","28","FlightPanel Interior Control Module","Cabin Systems","25","8","7650.37","61202.96","Atlas Horizon Air","Airline","Morocco","Africa"
"258","129","2026-06-19","30","NexaSound Cabin Communication Panel","Cabin Systems","30","14","14388.38","201437.32","Atlas Horizon Air","Airline","Morocco","Africa"
"275","137","2026-06-14","3","Horizon Weather Radar Module","Avionics Systems","45","1","48662.49","48662.49","Atlas Horizon Air","Airline","Morocco","Africa"
"290","145","2026-07-03","9","SkyFrame Structural Support Panel","Aircraft Components","40","2","24537.56","49075.12","Atlas Horizon Air","Airline","Morocco","Africa"
"485","240","2026-10-16","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18320.87","73283.48","Atlas Horizon Air","Airline","Morocco","Africa"
"486","240","2026-10-16","3","Horizon Weather Radar Module","Avionics Systems","45","1","48870.73","48870.73","Atlas Horizon Air","Airline","Morocco","Africa"
"498","247","2026-12-15","1","AeroNav Flight Management Unit","Avionics Systems","60","2","85524.34","171048.68","Atlas Horizon Air","Airline","Morocco","Africa"
"499","247","2026-12-15","19","AeroPower Distribution Panel","Electrical Systems","40","8","32944.07","263552.56","Atlas Horizon Air","Airline","Morocco","Africa"
"511","253","2025-05-06","4","AeroSense Air Data Computer","Avionics Systems","40","3","37053.33","111159.99","Atlas Horizon Air","Airline","Morocco","Africa"
"512","253","2025-05-06","21","SkyWire Electrical Harness System","Electrical Systems","25","10","15356.24","153562.40","Atlas Horizon Air","Airline","Morocco","Africa"
"536","265","2025-08-15","19","AeroPower Distribution Panel","Electrical Systems","40","6","32436.13","194616.78","Atlas Horizon Air","Airline","Morocco","Africa"
"537","265","2025-08-15","9","SkyFrame Structural Support Panel","Aircraft Components","40","6","24447.79","146686.74","Atlas Horizon Air","Airline","Morocco","Africa"
"538","265","2025-08-15","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18292.96","73171.84","Atlas Horizon Air","Airline","Morocco","Africa"
"559","277","2026-01-19","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","12541.25","75247.50","Atlas Horizon Air","Airline","Morocco","Africa"
"560","277","2026-01-19","9","SkyFrame Structural Support Panel","Aircraft Components","40","6","23559.90","141359.40","Atlas Horizon Air","Airline","Morocco","Africa"
"564","281","2026-11-13","8","NexaGear Landing Gear Actuator","Aircraft Components","70","5","67272.35","336361.75","Atlas Horizon Air","Airline","Morocco","Africa"
"650","324","2026-07-22","22","FlightCell Backup Battery Unit","Electrical Systems","30","5","12557.76","62788.80","Atlas Horizon Air","Airline","Morocco","Africa"
"651","324","2026-07-22","19","AeroPower Distribution Panel","Electrical Systems","40","5","32269.70","161348.50","Atlas Horizon Air","Airline","Morocco","Africa"
"652","324","2026-07-22","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","29376.19","58752.38","Atlas Horizon Air","Airline","Morocco","Africa"
"668","333","2026-11-04","28","FlightPanel Interior Control Module","Cabin Systems","25","17","7612.07","129405.19","Atlas Horizon Air","Airline","Morocco","Africa"
"669","333","2026-11-04","4","AeroSense Air Data Computer","Avionics Systems","40","1","37596.15","37596.15","Atlas Horizon Air","Airline","Morocco","Africa"
"670","333","2026-11-04","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","4","28506.81","114027.24","Atlas Horizon Air","Airline","Morocco","Africa"
"676","336","2026-12-27","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","10","4667.47","46674.70","Atlas Horizon Air","Airline","Morocco","Africa"
"685","340","2025-07-04","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","25","4812.52","120313.00","Atlas Horizon Air","Airline","Morocco","Africa"
"686","340","2025-07-04","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","41839.45","125518.35","Atlas Horizon Air","Airline","Morocco","Africa"
"687","340","2025-07-04","19","AeroPower Distribution Panel","Electrical Systems","40","3","31207.51","93622.53","Atlas Horizon Air","Airline","Morocco","Africa"
"708","351","2026-03-05","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","71082.55","213247.65","Atlas Horizon Air","Airline","Morocco","Africa"
"709","351","2026-03-05","22","FlightCell Backup Battery Unit","Electrical Systems","30","2","12437.99","24875.98","Atlas Horizon Air","Airline","Morocco","Africa"
"710","351","2026-03-05","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","29474.88","58949.76","Atlas Horizon Air","Airline","Morocco","Africa"
"722","357","2025-12-24","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","73305.70","73305.70","Atlas Horizon Air","Airline","Morocco","Africa"
"723","357","2025-12-24","20","NexaVolt Power Control Unit","Electrical Systems","35","7","28357.20","198500.40","Atlas Horizon Air","Airline","Morocco","Africa"
"724","357","2025-12-24","8","NexaGear Landing Gear Actuator","Aircraft Components","70","4","68333.54","273334.16","Atlas Horizon Air","Airline","Morocco","Africa"
"766","380","2025-11-20","20","NexaVolt Power Control Unit","Electrical Systems","35","3","28193.96","84581.88","Atlas Horizon Air","Airline","Morocco","Africa"
"797","396","2026-01-28","25","NexaSeat Passenger Seat Module","Cabin Systems","30","14","8435.76","118100.64","Atlas Horizon Air","Airline","Morocco","Africa"
"938","467","2025-07-16","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","71327.24","142654.48","Atlas Horizon Air","Airline","Morocco","Africa"
"939","467","2025-07-16","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","36887.21","147548.84","Atlas Horizon Air","Airline","Morocco","Africa"
"940","468","2025-08-19","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","72893.83","72893.83","Atlas Horizon Air","Airline","Morocco","Africa"
"941","468","2025-08-19","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","92158.28","184316.56","Atlas Horizon Air","Airline","Morocco","Africa"
"950","473","2025-10-22","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","18","4765.07","85771.26","Atlas Horizon Air","Airline","Morocco","Africa"
"977","485","2025-06-30","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","67635.80","135271.60","Atlas Horizon Air","Airline","Morocco","Africa"
"1036","519","2026-10-24","3","Horizon Weather Radar Module","Avionics Systems","45","3","47216.19","141648.57","Atlas Horizon Air","Airline","Morocco","Africa"
"1037","519","2026-10-24","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","1","28767.21","28767.21","Atlas Horizon Air","Airline","Morocco","Africa"
"1039","521","2026-12-01","19","AeroPower Distribution Panel","Electrical Systems","40","8","31439.20","251513.60","Atlas Horizon Air","Airline","Morocco","Africa"
"1070","535","2026-07-25","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","36477.90","145911.60","Atlas Horizon Air","Airline","Morocco","Africa"
"1071","535","2026-07-25","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","2","9862.60","19725.20","Atlas Horizon Air","Airline","Morocco","Africa"
"1072","535","2026-07-25","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","72565.37","72565.37","Atlas Horizon Air","Airline","Morocco","Africa"
"1091","548","2025-07-14","3","Horizon Weather Radar Module","Avionics Systems","45","2","46781.02","93562.04","Atlas Horizon Air","Airline","Morocco","Africa"
"1092","548","2025-07-14","1","AeroNav Flight Management Unit","Avionics Systems","60","3","86254.68","258764.04","Atlas Horizon Air","Airline","Morocco","Africa"
"1115","559","2026-05-16","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","12562.17","75373.02","Atlas Horizon Air","Airline","Morocco","Africa"
"1120","562","2025-03-18","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","72342.49","144684.98","Atlas Horizon Air","Airline","Morocco","Africa"
"1121","562","2025-03-18","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","5","9592.40","47962.00","Atlas Horizon Air","Airline","Morocco","Africa"
"1122","562","2025-03-18","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","24392.11","24392.11","Atlas Horizon Air","Airline","Morocco","Africa"
"1174","588","2026-09-21","1","AeroNav Flight Management Unit","Avionics Systems","60","1","84648.91","84648.91","Atlas Horizon Air","Airline","Morocco","Africa"
"1175","588","2026-09-21","2","SkyLink Communication Control Unit","Avionics Systems","50","1","61820.47","61820.47","Atlas Horizon Air","Airline","Morocco","Africa"
"1218","610","2026-09-10","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","93964.05","281892.15","Atlas Horizon Air","Airline","Morocco","Africa"
"1219","610","2026-09-10","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","18151.72","108910.32","Atlas Horizon Air","Airline","Morocco","Africa"
"1220","610","2026-09-10","20","NexaVolt Power Control Unit","Electrical Systems","35","7","27247.14","190729.98","Atlas Horizon Air","Airline","Morocco","Africa"
"1221","611","2025-07-01","30","NexaSound Cabin Communication Panel","Cabin Systems","30","16","14722.34","235557.44","Atlas Horizon Air","Airline","Morocco","Africa"
"1222","611","2025-07-01","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","28707.47","143537.35","Atlas Horizon Air","Airline","Morocco","Africa"
"1246","625","2026-02-14","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","1","18307.71","18307.71","Atlas Horizon Air","Airline","Morocco","Africa"
"1501","755","2026-11-10","11","FlightCore Control Surface Actuator","Aircraft Components","50","3","36072.16","108216.48","Atlas Horizon Air","Airline","Morocco","Africa"
"1604","805","2026-12-20","3","Horizon Weather Radar Module","Avionics Systems","45","2","48951.85","97903.70","Atlas Horizon Air","Airline","Morocco","Africa"
"1605","805","2026-12-20","19","AeroPower Distribution Panel","Electrical Systems","40","2","31161.67","62323.34","Atlas Horizon Air","Airline","Morocco","Africa"
"1606","805","2026-12-20","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","28843.42","86530.26","Atlas Horizon Air","Airline","Morocco","Africa"
"1631","819","2026-07-15","3","Horizon Weather Radar Module","Avionics Systems","45","3","48472.28","145416.84","Atlas Horizon Air","Airline","Morocco","Africa"
"1632","819","2026-07-15","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","28249.57","56499.14","Atlas Horizon Air","Airline","Morocco","Africa"
"1811","910","2025-11-02","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","3","9796.69","29390.07","Atlas Horizon Air","Airline","Morocco","Africa"
"1919","961","2026-04-13","3","Horizon Weather Radar Module","Avionics Systems","45","3","47419.23","142257.69","Atlas Horizon Air","Airline","Morocco","Africa"
"1931","969","2025-05-04","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","95835.81","95835.81","Atlas Horizon Air","Airline","Morocco","Africa"
"2084","1048","2025-11-20","8","NexaGear Landing Gear Actuator","Aircraft Components","70","6","69242.35","415454.10","Atlas Horizon Air","Airline","Morocco","Africa"
"2085","1048","2025-11-20","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","18849.43","113096.58","Atlas Horizon Air","Airline","Morocco","Africa"
"2086","1048","2025-11-20","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","29580.13","88740.39","Atlas Horizon Air","Airline","Morocco","Africa"
"2118","1064","2026-05-11","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","3","18540.04","55620.12","Atlas Horizon Air","Airline","Morocco","Africa"
"2119","1064","2026-05-11","8","NexaGear Landing Gear Actuator","Aircraft Components","70","5","67373.74","336868.70","Atlas Horizon Air","Airline","Morocco","Africa"
"2218","1110","2026-12-18","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","22","4871.60","107175.20","Atlas Horizon Air","Airline","Morocco","Africa"
"2234","1118","2026-11-04","22","FlightCell Backup Battery Unit","Electrical Systems","30","9","12225.46","110029.14","Atlas Horizon Air","Airline","Morocco","Africa"
"2235","1118","2026-11-04","3","Horizon Weather Radar Module","Avionics Systems","45","1","46616.68","46616.68","Atlas Horizon Air","Airline","Morocco","Africa"
"2236","1118","2026-11-04","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","6","9564.63","57387.78","Atlas Horizon Air","Airline","Morocco","Africa"
"2255","1128","2025-12-15","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","1","204027.56","204027.56","Atlas Horizon Air","Airline","Morocco","Africa"
"2256","1128","2025-12-15","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","35113.27","140453.08","Atlas Horizon Air","Airline","Morocco","Africa"
"2264","1134","2026-02-27","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","69059.07","138118.14","Atlas Horizon Air","Airline","Morocco","Africa"
"2269","1138","2026-12-01","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18925.47","75701.88","Atlas Horizon Air","Airline","Morocco","Africa"
"2270","1138","2026-12-01","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","2","42439.50","84879.00","Atlas Horizon Air","Airline","Morocco","Africa"
"2279","1143","2026-07-09","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","73662.75","220988.25","Atlas Horizon Air","Airline","Morocco","Africa"
"2280","1143","2026-07-09","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","96659.63","193319.26","Atlas Horizon Air","Airline","Morocco","Africa"
"2281","1143","2026-07-09","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","26","10948.06","284649.56","Atlas Horizon Air","Airline","Morocco","Africa"
"2323","1166","2026-11-27","30","NexaSound Cabin Communication Panel","Cabin Systems","30","12","14511.60","174139.20","Atlas Horizon Air","Airline","Morocco","Africa"
"2340","1176","2026-06-18","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","97545.07","195090.14","Atlas Horizon Air","Airline","Morocco","Africa"
"2357","1186","2026-07-08","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","2","9881.80","19763.60","Atlas Horizon Air","Airline","Morocco","Africa"
"2409","1214","2026-11-29","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","3","18387.24","55161.72","Atlas Horizon Air","Airline","Morocco","Africa"
"2410","1214","2026-11-29","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","36393.64","145574.56","Atlas Horizon Air","Airline","Morocco","Africa"
"2475","1248","2025-03-21","2","SkyLink Communication Control Unit","Avionics Systems","50","1","63248.23","63248.23","Atlas Horizon Air","Airline","Morocco","Africa"
"2566","1299","2026-11-02","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","4","28199.18","112796.72","Atlas Horizon Air","Airline","Morocco","Africa"
"2567","1299","2026-11-02","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","43054.77","129164.31","Atlas Horizon Air","Airline","Morocco","Africa"
"2584","1309","2025-01-31","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","97650.49","97650.49","Atlas Horizon Air","Airline","Morocco","Africa"
"2585","1309","2025-01-31","2","SkyLink Communication Control Unit","Avionics Systems","50","3","60508.81","181526.43","Atlas Horizon Air","Airline","Morocco","Africa"
"2586","1309","2025-01-31","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","24598.17","24598.17","Atlas Horizon Air","Airline","Morocco","Africa"
"2602","1319","2026-02-28","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","6","28593.22","171559.32","Atlas Horizon Air","Airline","Morocco","Africa"
"2603","1320","2026-10-15","1","AeroNav Flight Management Unit","Avionics Systems","60","3","84178.41","252535.23","Atlas Horizon Air","Airline","Morocco","Africa"
"2604","1320","2026-10-15","9","SkyFrame Structural Support Panel","Aircraft Components","40","6","24555.32","147331.92","Atlas Horizon Air","Airline","Morocco","Africa"
"2605","1320","2026-10-15","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","18046.42","36092.84","Atlas Horizon Air","Airline","Morocco","Africa"
"2641","1340","2026-08-23","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","35093.00","175465.00","Atlas Horizon Air","Airline","Morocco","Africa"
"2642","1340","2026-08-23","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","1","209880.78","209880.78","Atlas Horizon Air","Airline","Morocco","Africa"
"2643","1340","2026-08-23","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","18303.37","109820.22","Atlas Horizon Air","Airline","Morocco","Africa"
"2843","1444","2026-07-17","22","FlightCell Backup Battery Unit","Electrical Systems","30","9","12306.42","110757.78","Atlas Horizon Air","Airline","Morocco","Africa"
"2869","1460","2026-05-09","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","42288.19","126864.57","Atlas Horizon Air","Airline","Morocco","Africa"
"2920","1485","2025-11-20","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","7","4877.71","34143.97","Atlas Horizon Air","Airline","Morocco","Africa"
"2921","1485","2025-11-20","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","3","17950.48","53851.44","Atlas Horizon Air","Airline","Morocco","Africa"
"2940","1495","2025-08-11","4","AeroSense Air Data Computer","Avionics Systems","40","1","37244.38","37244.38","Atlas Horizon Air","Airline","Morocco","Africa"
"3099","1574","2026-08-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","95649.51","286948.53","Atlas Horizon Air","Airline","Morocco","Africa"
"3108","1579","2026-02-21","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","96309.19","96309.19","Atlas Horizon Air","Airline","Morocco","Africa"
"3160","1601","2025-10-23","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","96899.42","193798.84","Atlas Horizon Air","Airline","Morocco","Africa"
"3161","1601","2025-10-23","20","NexaVolt Power Control Unit","Electrical Systems","35","6","28056.24","168337.44","Atlas Horizon Air","Airline","Morocco","Africa"
"3250","1647","2025-11-04","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18212.06","72848.24","Atlas Horizon Air","Airline","Morocco","Africa"
"1","1","2025-09-15","3","Horizon Weather Radar Module","Avionics Systems","45","2","48008.04","96016.08","Continental Africa Airlines","Airline","South Africa","Africa"
"2","1","2025-09-15","4","AeroSense Air Data Computer","Avionics Systems","40","1","38335.66","38335.66","Continental Africa Airlines","Airline","South Africa","Africa"
"27","14","2026-02-13","2","SkyLink Communication Control Unit","Avionics Systems","50","1","63782.91","63782.91","Continental Africa Airlines","Airline","South Africa","Africa"
"54","28","2025-01-16","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","28398.20","56796.40","Continental Africa Airlines","Airline","South Africa","Africa"
"85","43","2026-09-29","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","3","9716.06","29148.18","Continental Africa Airlines","Airline","South Africa","Africa"
"86","43","2026-09-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","93567.17","187134.34","Continental Africa Airlines","Airline","South Africa","Africa"
"136","68","2025-03-13","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","5","42851.45","214257.25","Continental Africa Airlines","Airline","South Africa","Africa"
"137","68","2025-03-13","26","AeroCabin LED Lighting System","Cabin Systems","20","12","6185.94","74231.28","Continental Africa Airlines","Airline","South Africa","Africa"
"317","159","2026-08-26","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","96919.24","193838.48","Continental Africa Airlines","Airline","South Africa","Africa"
"318","159","2026-08-26","16","PowerFlow Combustion Liner","Engine Components","95","1","133093.43","133093.43","Continental Africa Airlines","Airline","South Africa","Africa"
"356","177","2025-07-05","20","NexaVolt Power Control Unit","Electrical Systems","35","4","27180.86","108723.44","Continental Africa Airlines","Airline","South Africa","Africa"
"357","177","2025-07-05","1","AeroNav Flight Management Unit","Avionics Systems","60","3","84914.69","254744.07","Continental Africa Airlines","Airline","South Africa","Africa"
"358","178","2026-05-19","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","35335.24","176676.20","Continental Africa Airlines","Airline","South Africa","Africa"
"359","178","2026-05-19","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","71566.34","214699.02","Continental Africa Airlines","Airline","South Africa","Africa"
"417","203","2026-10-30","9","SkyFrame Structural Support Panel","Aircraft Components","40","5","23355.51","116777.55","Continental Africa Airlines","Airline","South Africa","Africa"
"418","203","2026-10-30","28","FlightPanel Interior Control Module","Cabin Systems","25","28","7503.77","210105.56","Continental Africa Airlines","Airline","South Africa","Africa"
"430","211","2025-10-22","28","FlightPanel Interior Control Module","Cabin Systems","25","13","7545.06","98085.78","Continental Africa Airlines","Airline","South Africa","Africa"
"449","220","2025-12-20","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","21","10859.95","228058.95","Continental Africa Airlines","Airline","South Africa","Africa"
"451","222","2025-07-23","11","FlightCore Control Surface Actuator","Aircraft Components","50","1","36256.15","36256.15","Continental Africa Airlines","Airline","South Africa","Africa"
"473","234","2026-05-09","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","35029.91","140119.64","Continental Africa Airlines","Airline","South Africa","Africa"
"474","234","2026-05-09","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","72689.69","72689.69","Continental Africa Airlines","Airline","South Africa","Africa"
"475","234","2026-05-09","28","FlightPanel Interior Control Module","Cabin Systems","25","10","7699.44","76994.40","Continental Africa Airlines","Airline","South Africa","Africa"
